0 	 270.000000 	 148.282526 	 0.000000 	 0.000000 	 0.525731 	 -0.850651
1 	 90.000000 	 148.282526 	 0.000000 	 0.000000 	 -0.525731 	 -0.850651
2 	 180.000000 	 121.717474 	 0.000000 	 0.850651 	 0.000000 	 -0.525731
3 	 180.000000 	 58.282526 	 0.000000 	 0.850651 	 0.000000 	 0.525731
4 	 270.000000 	 31.717474 	 0.000000 	 0.000000 	 0.525731 	 0.850651
5 	 90.000000 	 31.717474 	 0.000000 	 0.000000 	 -0.525731 	 0.850651
6 	 360.000000 	 58.282526 	 0.000000 	 -0.850651 	 0.000000 	 0.525731
7 	 360.000000 	 121.717474 	 0.000000 	 -0.850651 	 0.000000 	 -0.525731
8 	 238.282526 	 90.000000 	 0.000000 	 0.525731 	 0.850651 	 0.000000
9 	 301.717474 	 90.000000 	 0.000000 	 -0.525731 	 0.850651 	 0.000000
10 	 58.282526 	 90.000000 	 0.000000 	 -0.525731 	 -0.850651 	 0.000000
11 	 121.717474 	 90.000000 	 0.000000 	 0.525731 	 -0.850651 	 0.000000
12 	 244.326727 	 90.000000 	 0.000000 	 0.433239 	 0.901279 	 0.000000
13 	 251.049978 	 90.000000 	 0.000000 	 0.324743 	 0.945802 	 0.000000
14 	 258.359277 	 90.000000 	 0.000000 	 0.201774 	 0.979432 	 0.000000
15 	 266.071641 	 90.000000 	 0.000000 	 0.068509 	 0.997650 	 0.000000
16 	 273.928359 	 90.000000 	 0.000000 	 -0.068509 	 0.997650 	 0.000000
17 	 281.640723 	 90.000000 	 0.000000 	 -0.201774 	 0.979432 	 0.000000
18 	 288.950022 	 90.000000 	 0.000000 	 -0.324743 	 0.945802 	 0.000000
19 	 295.673273 	 90.000000 	 0.000000 	 -0.433239 	 0.901279 	 0.000000
20 	 264.064208 	 143.238823 	 0.000000 	 0.061891 	 0.595272 	 -0.801137
21 	 258.944402 	 137.359964 	 0.000000 	 0.129897 	 0.664819 	 -0.735624
22 	 254.549563 	 130.764748 	 0.000000 	 0.201774 	 0.730026 	 -0.652955
23 	 250.777823 	 123.659091 	 0.000000 	 0.274036 	 0.785946 	 -0.554250
24 	 247.532013 	 116.321031 	 0.000000 	 0.342546 	 0.828287 	 -0.443400
25 	 244.726319 	 109.055105 	 0.000000 	 0.403548 	 0.854729 	 -0.326477
26 	 242.287973 	 102.132799 	 0.000000 	 0.454641 	 0.865521 	 -0.210178
27 	 240.156577 	 95.747355 	 0.000000 	 0.495130 	 0.863028 	 -0.100142
28 	 275.935792 	 143.238823 	 0.000000 	 -0.061891 	 0.595272 	 -0.801137
29 	 281.055598 	 137.359964 	 0.000000 	 -0.129897 	 0.664819 	 -0.735624
30 	 285.450437 	 130.764748 	 0.000000 	 -0.201774 	 0.730026 	 -0.652955
31 	 289.222177 	 123.659091 	 0.000000 	 -0.274036 	 0.785946 	 -0.554250
32 	 292.467987 	 116.321031 	 0.000000 	 -0.342546 	 0.828287 	 -0.443400
33 	 295.273681 	 109.055105 	 0.000000 	 -0.403548 	 0.854729 	 -0.326477
34 	 297.712027 	 102.132799 	 0.000000 	 -0.454641 	 0.865521 	 -0.210178
35 	 299.843423 	 95.747355 	 0.000000 	 -0.495130 	 0.863028 	 -0.100142
36 	 186.618759 	 119.678319 	 0.000000 	 0.863028 	 0.100142 	 -0.495130
37 	 193.649185 	 117.041812 	 0.000000 	 0.865521 	 0.210178 	 -0.454641
38 	 200.905157 	 113.800183 	 0.000000 	 0.854729 	 0.326477 	 -0.403548
