0 	 270.000000 	 148.282526 	 0.000000 	 0.000000 	 0.525731 	 -0.850651
1 	 90.000000 	 148.282526 	 0.000000 	 0.000000 	 -0.525731 	 -0.850651
2 	 180.000000 	 121.717474 	 0.000000 	 0.850651 	 0.000000 	 -0.525731
3 	 180.000000 	 58.282526 	 0.000000 	 0.850651 	 0.000000 	 0.525731
4 	 270.000000 	 31.717474 	 0.000000 	 0.000000 	 0.525731 	 0.850651
5 	 90.000000 	 31.717474 	 0.000000 	 0.000000 	 -0.525731 	 0.850651
6 	 360.000000 	 58.282526 	 0.000000 	 -0.850651 	 0.000000 	 0.525731
7 	 360.000000 	 121.717474 	 0.000000 	 -0.850651 	 0.000000 	 -0.525731
8 	 238.282526 	 90.000000 	 0.000000 	 0.525731 	 0.850651 	 0.000000
9 	 301.717474 	 90.000000 	 0.000000 	 -0.525731 	 0.850651 	 0.000000
10 	 58.282526 	 90.000000 	 0.000000 	 -0.525731 	 -0.850651 	 0.000000
11 	 121.717474 	 90.000000 	 0.000000 	 0.525731 	 -0.850651 	 0.000000
12 	 243.690957 	 90.000000 	 0.000000 	 0.443213 	 0.896416 	 0.000000
13 	 249.654192 	 90.000000 	 0.000000 	 0.347685 	 0.937611 	 0.000000
14 	 256.114113 	 90.000000 	 0.000000 	 0.239989 	 0.970776 	 0.000000
15 	 262.953594 	 90.000000 	 0.000000 	 0.122673 	 0.992447 	 0.000000
16 	 270.000000 	 90.000000 	 0.000000 	 -0.000000 	 1.000000 	 0.000000
17 	 277.046406 	 90.000000 	 0.000000 	 -0.122673 	 0.992447 	 0.000000
18 	 283.885887 	 90.000000 	 0.000000 	 -0.239989 	 0.970776 	 0.000000
19 	 290.345808 	 90.000000 	 0.000000 	 -0.347685 	 0.937611 	 0.000000
20 	 296.309043 	 90.000000 	 0.000000 	 -0.443213 	 0.896416 	 0.000000
21 	 264.619788 	 143.782011 	 0.000000 	 0.055402 	 0.588256 	 -0.806775
22 	 259.907160 	 138.598089 	 0.000000 	 0.115895 	 0.651103 	 -0.750089
23 	 255.797951 	 132.807937 	 0.000000 	 0.179992 	 0.711213 	 -0.679543
24 	 252.218179 	 126.546021 	 0.000000 	 0.245346 	 0.764998 	 -0.595468
25 	 249.094843 	 120.000000 	 0.000000 	 0.309017 	 0.809017 	 -0.500000
26 	 246.361288 	 113.389447 	 0.000000 	 0.368020 	 0.840815 	 -0.396979
27 	 243.959219 	 106.931770 	 0.000000 	 0.419981 	 0.859535 	 -0.291233
28 	 241.838870 	 100.808221 	 0.000000 	 0.463581 	 0.865984 	 -0.187522
29 	 239.958326 	 95.142992 	 0.000000 	 0.498614 	 0.862176 	 -0.089642
30 	 275.380212 	 143.782011 	 0.000000 	 -0.055402 	 0.588256 	 -0.806775
31 	 280.092840 	 138.598089 	 0.000000 	 -0.115895 	 0.651103 	 -0.750089
32 	 284.202049 	 132.807937 	 0.000000 	 -0.179992 	 0.711213 	 -0.679543
33 	 287.781821 	 126.546021 	 0.000000 	 -0.245346 	 0.764998 	 -0.595468
34 	 290.905157 	 120.000000 	 0.000000 	 -0.309017 	 0.809017 	 -0.500000
35 	 293.638712 	 113.389447 	 0.000000 	 -0.368020 	 0.840815 	 -0.396979
36 	 296.040781 	 106.931770 	 0.000000 	 -0.419981 	 0.859535 	 -0.291233
37 	 298.161130 	 100.808221 	 0.000000 	 -0.463581 	 0.865984 	 -0.187522
38 	 300.041674 	 95.142992 	 0.000000 	 -0.498614 	 0.862176 	 -0.089642
